ANNEE,SEXE,AGE_CAT,CSP,AGGLOMERATION,DIPLOME,REGION,INTERNET,EQUIPEMENT,DIVERTISSEMENT,EMPLFORM,COMMUNICATION,ADMINISTRATIF,ACHATS,SECURITE,AGE
2018,Femme,25-39 ans,Profession Intermédiaire,Agglomération parisienne,Diplômé du supérieur,,Oui,Oui,Non,Oui,Oui,Oui,Oui,,26
2018,Homme,40-59 ans,Cadre,Agglomération parisienne,Diplômé du supérieur,,Oui,Oui,Non,Oui,Oui,Oui,Oui,,55
2018,Homme,40-59 ans,Ouvrier,Plus de 100 000 hab.,BEPC,,Oui,Oui,Non,Oui,Non,Oui,Oui,,45
2018,Femme,40-59 ans,Employé,Plus de 100 000 hab.,BEPC,,Oui,Oui,Non,Non,Non,Oui,Non,,56
2018,Homme,40-59 ans,Cadre,Agglomération parisienne,Diplômé du supérieur,,Oui,Oui,Non,Non,Non,Oui,Oui,,58
2018,Homme,18-24 ans,Autre inactif,Communes rurales,BAC,,Oui,Oui,Non,Non,Oui,Oui,Oui,,18
2018,Femme,60-69 ans,Retraité,Plus de 100 000 hab.,BAC,,Oui,Oui,Non,Non,Non,Oui,Oui,,69
2018,Homme,70 ans et plus,Retraité,Plus de 100 000 hab.,Diplômé du supérieur,,Oui,Oui,Non,Non,Oui,Oui,Oui,,74
2018,Femme,25-39 ans,Profession Intermédiaire,Plus de 100 000 hab.,Diplômé du supérieur,,Oui,Oui,Non,Non,Oui,Oui,Oui,,35
2018,Femme,40-59 ans,Indépendant,2 000 à 20 000 hab.,BEPC,,Oui,Oui,Non,Non,Non,Oui,Oui,,48
2018,Femme,40-59 ans,Profession Intermédiaire,2 000 à 20 000 hab.,Diplômé du supérieur,,Oui,Oui,Non,Oui,Oui,Oui,Oui,,43
2018,Femme,18-24 ans,Autre inactif,2 000 à 20 000 hab.,BEPC,,Oui,Oui,Non,Non,Oui,Oui,Oui,,18
2018,Femme,40-59 ans,Ouvrier,2 000 à 20 000 hab.,BEPC,,Oui,Oui,Non,Non,Non,Oui,Non,,45
2018,Homme,40-59 ans,Profession Intermédiaire,2 000 à 20 000 hab.,Diplômé du supérieur,,Oui,Oui,Non,Oui,Non,Oui,Oui,,43
2018,Homme,70 ans et plus,Retraité,2 000 à 20 000 hab.,Diplômé du supérieur,,Oui,Oui,Non,Non,Non,Oui,Oui,,70
2018,Homme,60-69 ans,Retraité,Communes rurales,Non diplômé,,Oui,Oui,Non,Non,Oui,Oui,Non,,61
2018,Femme,25-39 ans,Employé,Communes rurales,BAC,,Oui,Oui,Non,Non,Oui,Oui,Oui,,37
2018,Homme,60-69 ans,Retraité,Communes rurales,BEPC,,Oui,Oui,Non,Non,Non,Oui,Non,,69
2018,Femme,60-69 ans,Retraité,Communes rurales,Non diplômé,,Oui,Oui,Non,Non,Oui,Oui,Non,,67
2018,Femme,60-69 ans,Retraité,Communes rurales,BEPC,,Oui,Oui,Non,Non,Oui,Oui,Oui,,62
2018,Femme,40-59 ans,Employé,Communes rurales,BAC,,Oui,Oui,Non,Non,Oui,Oui,Oui,,50
2018,Homme,40-59 ans,Cadre,Communes rurales,Diplômé du supérieur,,Oui,Oui,Non,Non,Non,Oui,Oui,,50
2018,Femme,40-59 ans,Cadre,Communes rurales,BAC,,Oui,Oui,Non,Oui,Oui,Oui,Oui,,53
2018,Homme,60-69 ans,Ouvrier,Communes rurales,BEPC,,Oui,Oui,Non,Non,Non,Non,Non,,60
2018,Femme,25-39 ans,Employé,Communes rurales,BAC,,Oui,Oui,Non,Oui,Oui,Oui,Oui,,28
2018,Femme,25-39 ans,Profession Intermédiaire,Communes rurales,Diplômé du supérieur,,Oui,Oui,Non,Non,Oui,Oui,Oui,,33
2018,Homme,40-59 ans,Indépendant,Communes rurales,BEPC,,Oui,Oui,Non,Non,Oui,Oui,Non,,54
2018,Femme,40-59 ans,Personne au foyer,Communes rurales,Non diplômé,,Non,Oui,Non,,,,,,55
2018,Homme,40-59 ans,Profession Intermédiaire,Communes rurales,BEPC,,Oui,Oui,Non,Non,Non,Non,Oui,,55
2018,Homme,60-69 ans,Retraité,Plus de 100 000 hab.,BAC,,Non,Oui,Non,,,,,,62
2018,Femme,70 ans et plus,Retraité,Plus de 100 000 hab.,BEPC,,Non,Oui,Non,,,,,,94
2018,Femme,70 ans et plus,Retraité,Communes rurales,Non diplômé,,Non,Oui,Non,,,,,,85
2018,Femme,60-69 ans,Retraité,Communes rurales,Diplômé du supérieur,,Oui,Oui,Non,Non,Non,Non,Non,,68
2018,Homme,18-24 ans,Ouvrier,Communes rurales,BAC,,Oui,Oui,Non,Non,Non,Non,Oui,,23
2018,Homme,40-59 ans,Cadre,Communes rurales,Diplômé du supérieur,,Oui,Oui,Non,Non,Non,Non,Oui,,54
2018,Femme,25-39 ans,Employé,Communes rurales,BEPC,,Non,Oui,Non,Oui,Oui,Oui,Oui,,28
2018,Homme,40-59 ans,Cadre,Communes rurales,Diplômé du supérieur,,Oui,Oui,Non,Non,Oui,Oui,Oui,,59
2018,Homme,25-39 ans,Profession Intermédiaire,Communes rurales,BAC,,Oui,Oui,Non,Non,Oui,Oui,Oui,,30
2018,Homme,70 ans et plus,Retraité,Plus de 100 000 hab.,BAC,,Oui,Oui,Non,Non,Non,Oui,Oui,,77
2018,Femme,40-59 ans,Employé,Plus de 100 000 hab.,BAC,,Oui,Oui,Non,Non,Oui,Oui,Oui,,45
2018,Homme,25-39 ans,Indépendant,Plus de 100 000 hab.,Diplômé du supérieur,,Oui,Oui,Non,Non,Non,Oui,Oui,,36
2018,Homme,40-59 ans,Profession Intermédiaire,Plus de 100 000 hab.,BAC,,Non,Oui,Non,,,,,,58
2018,Homme,40-59 ans,Profession Intermédiaire,Plus de 100 000 hab.,BAC,,Oui,Oui,Non,Oui,Oui,Oui,Oui,,49
2018,Homme,40-59 ans,Personne au foyer,Plus de 100 000 hab.,Non diplômé,,Oui,Oui,Non,Oui,Oui,Oui,Non,,57
2018,Homme,25-39 ans,Ouvrier,Plus de 100 000 hab.,BAC,,Oui,Oui,Non,Oui,Oui,Oui,Oui,,32
2018,Femme,60-69 ans,Retraité,Communes rurales,Non diplômé,,Oui,Oui,Non,Non,Non,Non,Non,,68
2018,Homme,40-59 ans,Cadre,20 000 à 100 000 hab.,Diplômé du supérieur,,Oui,Oui,Non,Oui,Oui,Oui,Oui,,48
2018,Femme,25-39 ans,Personne au foyer,20 000 à 100 000 hab.,BAC,,Oui,Oui,Non,Non,Oui,Non,Oui,,34
2018,Homme,70 ans et plus,Retraité,20 000 à 100 000 hab.,BEPC,,Non,Oui,Non,,,,,,70
2018,Homme,40-59 ans,Profession Intermédiaire,20 000 à 100 000 hab.,BEPC,,Oui,Oui,Non,Non,Oui,Oui,Oui,,56
2018,Femme,40-59 ans,Employé,20 000 à 100 000 hab.,Non diplômé,,Oui,Oui,Non,Non,Oui,Oui,Oui,,57
2018,Homme,40-59 ans,Cadre,Communes rurales,BEPC,,Oui,Oui,Non,Oui,Non,Oui,Oui,,54
2018,Homme,25-39 ans,Cadre,Plus de 100 000 hab.,Diplômé du supérieur,,Non,Oui,Non,Oui,Oui,Oui,Oui,,30
2018,Homme,70 ans et plus,Retraité,Plus de 100 000 hab.,BEPC,,Oui,Oui,Non,Non,Non,Non,Non,,71
2018,Homme,60-69 ans,Retraité,Plus de 100 000 hab.,Non diplômé,,Oui,Oui,Non,Non,Oui,Non,Non,,61
2018,Femme,70 ans et plus,Retraité,Plus de 100 000 hab.,Diplômé du supérieur,,Oui,Oui,Non,Non,Non,Non,Oui,,71
2018,Femme,25-39 ans,Profession Intermédiaire,Plus de 100 000 hab.,Diplômé du supérieur,,Oui,Oui,Non,Non,Oui,Oui,Oui,,26
2018,Homme,40-59 ans,Cadre,Plus de 100 000 hab.,Diplômé du supérieur,,Oui,Oui,Non,Oui,Oui,Oui,Non,,43
2018,Femme,40-59 ans,Personne au foyer,Plus de 100 000 hab.,Diplômé du supérieur,,Oui,Oui,Non,Non,Oui,Oui,Non,,59
2018,Homme,40-59 ans,Profession Intermédiaire,Plus de 100 000 hab.,Diplômé du supérieur,,Oui,Oui,Non,Oui,Oui,Oui,Oui,,54
2018,Homme,70 ans et plus,Retraité,2 000 à 20 000 hab.,Diplômé du supérieur,,Oui,Oui,Non,Non,Oui,Oui,Oui,,72
2018,Femme,60-69 ans,Retraité,Communes rurales,BEPC,,Oui,Oui,Non,Non,Non,Oui,Oui,,60
2018,Homme,40-59 ans,Cadre,Agglomération parisienne,Diplômé du supérieur,,Non,Oui,Non,Oui,Oui,Oui,Non,,54
2018,Homme,60-69 ans,Retraité,Agglomération parisienne,Non diplômé,,Non,Oui,Non,,,,,,68
2018,Homme,25-39 ans,Employé,Agglomération parisienne,Non diplômé,,Non,Oui,Non,Non,Oui,Non,Oui,,35
2018,Femme,40-59 ans,Employé,Agglomération parisienne,Non diplômé,,Non,Oui,Non,Non,Oui,Oui,Non,,49
2018,Homme,25-39 ans,Cadre,Agglomération parisienne,Diplômé du supérieur,,Oui,Oui,Non,Oui,Non,Oui,Non,,25
2018,Homme,18-24 ans,Autre inactif,Agglomération parisienne,BAC,,Oui,Oui,Non,Oui,Oui,Oui,Non,,19
2018,Homme,25-39 ans,Cadre,Agglomération parisienne,Diplômé du supérieur,,Oui,Oui,Non,Non,Oui,Oui,Oui,,30
2018,Homme,40-59 ans,Profession Intermédiaire,Agglomération parisienne,Diplômé du supérieur,,Oui,Oui,Non,Non,Non,Oui,Non,,56
2018,Femme,60-69 ans,Retraité,Communes rurales,BAC,,Oui,Oui,Non,Non,Non,Oui,Non,,68
2018,Femme,18-24 ans,Autre inactif,Agglomération parisienne,Diplômé du supérieur,,Oui,Oui,Non,Oui,Oui,Oui,Oui,,21
2018,Femme,40-59 ans,Personne au foyer,Communes rurales,BEPC,,Oui,Oui,Non,Non,Oui,Oui,Non,,47
2018,Femme,25-39 ans,Employé,Communes rurales,Diplômé du supérieur,,Oui,Oui,Non,Non,Oui,Oui,Oui,,33
2018,Homme,18-24 ans,Ouvrier,Communes rurales,BEPC,,Oui,Oui,Non,Oui,Oui,Oui,Oui,,24
2018,Femme,25-39 ans,Cadre,Communes rurales,Diplômé du supérieur,,Oui,Oui,Non,Oui,Oui,Oui,Oui,,33
2018,Homme,70 ans et plus,Retraité,20 000 à 100 000 hab.,BEPC,,Non,Oui,Non,,,,,,73
2018,Femme,70 ans et plus,Retraité,20 000 à 100 000 hab.,Non diplômé,,Non,Non,Non,,,,,,83
2018,Femme,70 ans et plus,Retraité,Communes rurales,BEPC,,Non,Oui,Non,,,,,,83
2018,Femme,70 ans et plus,Retraité,20 000 à 100 000 hab.,BEPC,,Oui,Oui,Non,,,,,,78
2018,Homme,40-59 ans,Profession Intermédiaire,Agglomération parisienne,BAC,,Oui,Oui,Non,Oui,Oui,Oui,Oui,,45
2018,Homme,25-39 ans,Profession Intermédiaire,2 000 à 20 000 hab.,Diplômé du supérieur,,Oui,Oui,Non,Non,Oui,Oui,Oui,,30
2018,Homme,60-69 ans,Retraité,2 000 à 20 000 hab.,Diplômé du supérieur,,Non,Oui,Non,Non,Non,Oui,Oui,,63
2018,Femme,70 ans et plus,Retraité,20 000 à 100 000 hab.,BEPC,,Non,Oui,Non,Non,Non,Non,Non,,70
2018,Femme,70 ans et plus,Retraité,20 000 à 100 000 hab.,BAC,,Non,Oui,Non,,,,,,77
2018,Homme,60-69 ans,Retraité,20 000 à 100 000 hab.,BEPC,,Oui,Non,Non,Non,Non,Non,Non,,67
2018,Homme,40-59 ans,Profession Intermédiaire,20 000 à 100 000 hab.,Diplômé du supérieur,,Oui,Oui,Non,Oui,Non,Oui,Oui,,49
2018,Femme,40-59 ans,Employé,Communes rurales,BEPC,,Oui,Oui,Non,Non,Oui,Oui,Non,,47
2018,Homme,60-69 ans,Retraité,Communes rurales,Diplômé du supérieur,,Oui,Oui,Non,Non,Oui,Oui,Oui,,67
2018,Femme,70 ans et plus,Retraité,Communes rurales,Diplômé du supérieur,,Oui,Oui,Non,Non,Non,Oui,Non,,71
2018,Homme,18-24 ans,Ouvrier,Communes rurales,Non diplômé,,Non,Oui,Non,Non,Oui,Non,Non,,21
2018,Femme,40-59 ans,Personne au foyer,Plus de 100 000 hab.,Non diplômé,,Non,Oui,Non,Non,Non,Non,Non,,58
2018,Femme,60-69 ans,Retraité,Plus de 100 000 hab.,BEPC,,Non,Oui,Non,Non,Oui,Oui,Oui,,62
2018,Homme,40-59 ans,Cadre,Plus de 100 000 hab.,Diplômé du supérieur,,Oui,Oui,Non,Oui,Oui,Oui,Oui,,44
2018,Homme,60-69 ans,Retraité,Plus de 100 000 hab.,Diplômé du supérieur,,Oui,Oui,Non,Non,Oui,Oui,Oui,,68
2018,Femme,18-24 ans,Employé,Plus de 100 000 hab.,BAC,,Oui,Oui,Non,Oui,Oui,Oui,Oui,,24
2018,Femme,70 ans et plus,Retraité,Plus de 100 000 hab.,Non diplômé,,Oui,Oui,Non,Non,Oui,Non,Oui,,74
2018,Femme,40-59 ans,Employé,2 000 à 20 000 hab.,BEPC,,Non,Oui,Non,Non,Oui,Oui,Non,,43
2018,Homme,18-24 ans,Ouvrier,Plus de 100 000 hab.,BEPC,,Oui,Oui,Non,Oui,Oui,Oui,Oui,,23
2018,Homme,18-24 ans,Autre inactif,Plus de 100 000 hab.,Non diplômé,,Non,Oui,Non,Oui,Oui,Non,Oui,,18
2018,Femme,18-24 ans,Autre inactif,Plus de 100 000 hab.,BEPC,,Oui,Oui,Non,Oui,Oui,Non,Oui,,18
2018,Femme,60-69 ans,Personne au foyer,2 000 à 20 000 hab.,Non diplômé,,Oui,Oui,Non,Non,Non,Oui,Oui,,62
2018,Femme,60-69 ans,Retraité,2 000 à 20 000 hab.,Non diplômé,,Non,Oui,Non,,,,,,68
2018,Homme,40-59 ans,Ouvrier,2 000 à 20 000 hab.,BEPC,,Oui,Oui,Non,Oui,Oui,Oui,Non,,58
2018,Homme,60-69 ans,Retraité,Communes rurales,BEPC,,Non,Oui,Non,,,,,,62
2018,Femme,60-69 ans,Profession Intermédiaire,2 000 à 20 000 hab.,Diplômé du supérieur,,Oui,Oui,Non,Non,Non,Oui,Oui,,60
2018,Femme,40-59 ans,Personne au foyer,2 000 à 20 000 hab.,BEPC,,Oui,Oui,Non,,,,,,59
2018,Femme,18-24 ans,Autre inactif,Agglomération parisienne,Diplômé du supérieur,,Oui,Oui,Non,Oui,Oui,Oui,Oui,,20
2018,Femme,60-69 ans,Retraité,Agglomération parisienne,BEPC,,Oui,Oui,Non,Non,Oui,Non,Oui,,64
2018,Femme,18-24 ans,Profession Intermédiaire,Agglomération parisienne,BAC,,Oui,Oui,Non,Oui,Non,Oui,Oui,,21
2018,Femme,40-59 ans,Personne au foyer,Agglomération parisienne,BEPC,,Oui,Oui,Non,Non,Oui,Oui,Non,,51
2018,Homme,40-59 ans,Ouvrier,Agglomération parisienne,BEPC,,Oui,Oui,Non,Non,Oui,Oui,Oui,,52
2018,Femme,18-24 ans,Indépendant,Communes rurales,Diplômé du supérieur,,Oui,Oui,Non,Non,Oui,Oui,Oui,,24
2018,Homme,70 ans et plus,Retraité,Plus de 100 000 hab.,BAC,,Oui,Oui,Non,Non,Non,Oui,Non,,75
2018,Homme,40-59 ans,Cadre,Plus de 100 000 hab.,Diplômé du supérieur,,Oui,Oui,Non,Non,Non,Oui,Oui,,56
2018,Homme,40-59 ans,Personne au foyer,Communes rurales,Non diplômé,,Oui,Oui,Non,Non,Oui,Oui,Oui,,50
2018,Homme,25-39 ans,Employé,Communes rurales,Diplômé du supérieur,,Oui,Oui,Non,Oui,Non,Oui,Oui,,34
2018,Femme,18-24 ans,Autre inactif,20 000 à 100 000 hab.,Diplômé du supérieur,,Oui,Oui,Non,Non,Oui,Oui,Oui,,21
2018,Femme,25-39 ans,Cadre,20 000 à 100 000 hab.,Diplômé du supérieur,,Oui,Oui,Non,Non,Oui,Oui,Oui,,37
2018,Homme,40-59 ans,Cadre,20 000 à 100 000 hab.,BAC,,Oui,Oui,Non,Non,Oui,Oui,Oui,,51
2018,Homme,40-59 ans,Profession Intermédiaire,20 000 à 100 000 hab.,Diplômé du supérieur,,Oui,Oui,Non,Non,Oui,Oui,Oui,,55
2018,Femme,40-59 ans,Employé,20 000 à 100 000 hab.,BEPC,,Non,Oui,Non,Non,Oui,Oui,Oui,,51
2018,Homme,60-69 ans,Retraité,Agglomération parisienne,BEPC,,Oui,Oui,Non,Non,Non,Oui,Oui,,68
2018,Homme,25-39 ans,Ouvrier,Agglomération parisienne,BEPC,,Oui,Oui,Non,Oui,Oui,Oui,Oui,,39
2018,Femme,40-59 ans,Ouvrier,2 000 à 20 000 hab.,BEPC,,Non,Oui,Non,,,,,,50
2018,Femme,70 ans et plus,Retraité,Communes rurales,BEPC,,Oui,Oui,Non,,,,,,70
2018,Femme,40-59 ans,Employé,Communes rurales,Diplômé du supérieur,,Oui,Oui,Non,Oui,Non,Oui,Oui,,44
2018,Femme,60-69 ans,Personne au foyer,Communes rurales,Non diplômé,,Oui,Oui,Non,Non,Oui,Non,Non,,68
2018,Femme,60-69 ans,Retraité,Communes rurales,BEPC,,Oui,Oui,Non,Non,Oui,Oui,Oui,,67
2018,Femme,70 ans et plus,Retraité,Communes rurales,Non diplômé,,Oui,Oui,Non,Non,Oui,Non,Non,,70
2018,Femme,70 ans et plus,Retraité,Communes rurales,Non diplômé,,Non,Non,Non,,,,,,80
2018,Homme,70 ans et plus,Retraité,Communes rurales,Non diplômé,,Non,Oui,Non,,,,,,72
2018,Homme,40-59 ans,Profession Intermédiaire,Communes rurales,BEPC,,Oui,Oui,Non,Oui,Oui,Oui,Oui,,50
2018,Femme,40-59 ans,Ouvrier,Communes rurales,BEPC,,Non,Oui,Non,Non,Non,Non,Non,,41
2018,Femme,40-59 ans,Employé,Communes rurales,Diplômé du supérieur,,Oui,Oui,Non,Non,Non,Oui,Oui,,45
2018,Homme,25-39 ans,Indépendant,Communes rurales,Diplômé du supérieur,,Oui,Oui,Non,Non,Non,Oui,Oui,,37
2018,Femme,40-59 ans,Employé,Plus de 100 000 hab.,BAC,,Oui,Oui,Non,Oui,Oui,Oui,Non,,49
2018,Femme,40-59 ans,Employé,Plus de 100 000 hab.,BEPC,,Oui,Oui,Non,Oui,Oui,Oui,Oui,,48
2018,Homme,18-24 ans,Autre inactif,Communes rurales,BEPC,,Oui,Oui,Non,Non,Oui,Non,Oui,,21
2018,Homme,25-39 ans,Ouvrier,Communes rurales,BEPC,,Oui,Oui,Non,Non,Non,Non,Non,,29
2018,Femme,25-39 ans,Ouvrier,Communes rurales,BAC,,Oui,Oui,Non,Oui,Oui,Oui,Oui,,26
2018,Homme,18-24 ans,Ouvrier,Communes rurales,BAC,,Oui,Oui,Non,Non,Oui,Oui,Oui,,23
2018,Homme,70 ans et plus,Retraité,Communes rurales,BEPC,,Non,Oui,Non,,,,,,77
2018,Homme,25-39 ans,Cadre,Agglomération parisienne,Diplômé du supérieur,,Oui,Oui,Non,Oui,Oui,Oui,Oui,,28
2018,Homme,40-59 ans,Personne au foyer,Plus de 100 000 hab.,BAC,,Oui,Oui,Non,Non,Oui,Oui,Non,,59
2018,Homme,60-69 ans,Retraité,20 000 à 100 000 hab.,BEPC,,Oui,Oui,Non,Non,Oui,Oui,Non,,62
2018,Homme,60-69 ans,Retraité,20 000 à 100 000 hab.,BEPC,,Non,Non,Non,,,,,,66
2018,Homme,60-69 ans,Retraité,2 000 à 20 000 hab.,BEPC,,Oui,Oui,Non,Non,Non,Oui,Oui,,65
2018,Femme,40-59 ans,Employé,20 000 à 100 000 hab.,BEPC,,Oui,Oui,Non,Non,Non,Non,Oui,,54
2018,Femme,40-59 ans,Employé,2 000 à 20 000 hab.,BEPC,,Oui,Oui,Non,Non,Oui,Oui,Oui,,43
2018,Femme,25-39 ans,Personne au foyer,20 000 à 100 000 hab.,Diplômé du supérieur,,Oui,Oui,Non,Oui,Non,Oui,Oui,,32
2018,Femme,40-59 ans,Personne au foyer,20 000 à 100 000 hab.,BEPC,,Oui,Oui,Non,Oui,Non,Oui,Non,,45
2018,Femme,70 ans et plus,Retraité,Communes rurales,Non diplômé,,Non,Non,Non,,,,,,92
2018,Femme,70 ans et plus,Retraité,20 000 à 100 000 hab.,BEPC,,Non,Non,Non,,,,,,85
2018,Homme,60-69 ans,Retraité,20 000 à 100 000 hab.,BAC,,Oui,Oui,Non,Non,Non,Oui,Oui,,60
2018,Homme,60-69 ans,Retraité,20 000 à 100 000 hab.,Non diplômé,,Non,Oui,Non,,,,,,69
2018,Femme,40-59 ans,Employé,20 000 à 100 000 hab.,BEPC,,Oui,Oui,Non,Non,Oui,Oui,Oui,,42
2018,Homme,40-59 ans,Retraité,Agglomération parisienne,BEPC,,Oui,Oui,Non,Non,Non,Oui,Oui,,59
2018,Homme,40-59 ans,Ouvrier,Agglomération parisienne,BEPC,,Oui,Oui,Non,Oui,Non,Oui,Non,,41
2018,Femme,40-59 ans,Profession Intermédiaire,20 000 à 100 000 hab.,BEPC,,Oui,Oui,Non,Non,Non,Oui,Oui,,47
2018,Homme,40-59 ans,Indépendant,20 000 à 100 000 hab.,Diplômé du supérieur,,Non,Oui,Non,Non,Oui,Oui,Oui,,41
2018,Femme,40-59 ans,Personne au foyer,Plus de 100 000 hab.,BEPC,,Oui,Oui,Non,Non,Oui,Oui,Oui,,45
2018,Homme,25-39 ans,Ouvrier,Plus de 100 000 hab.,BEPC,,Oui,Oui,Non,Oui,Non,Oui,Oui,,25
2018,Femme,70 ans et plus,Retraité,Plus de 100 000 hab.,Non diplômé,,Non,Oui,Non,,,,,,77
2018,Femme,70 ans et plus,Retraité,Plus de 100 000 hab.,Non diplômé,,Non,Oui,Non,,,,,,72
2018,Homme,40-59 ans,Cadre,Plus de 100 000 hab.,Diplômé du supérieur,,Oui,Oui,Non,Non,Oui,Oui,Oui,,50
2018,Femme,70 ans et plus,Retraité,20 000 à 100 000 hab.,Non diplômé,,Non,Oui,Non,,,,,,76
2018,Femme,40-59 ans,Personne au foyer,20 000 à 100 000 hab.,Non diplômé,,Non,Non,Non,,,,,,46
2018,Femme,25-39 ans,Personne au foyer,20 000 à 100 000 hab.,Non diplômé,,Non,Oui,Non,,,,,,34
2018,Homme,18-24 ans,Employé,20 000 à 100 000 hab.,BEPC,,Non,Oui,Non,Oui,Oui,Oui,Oui,,24
2018,Homme,60-69 ans,Retraité,2 000 à 20 000 hab.,BEPC,,Oui,Oui,Non,Non,Oui,Oui,Non,,67
2018,Homme,18-24 ans,Autre inactif,Plus de 100 000 hab.,BAC,,Oui,Oui,Non,Oui,Oui,Oui,Oui,,19
2018,Femme,25-39 ans,Ouvrier,Plus de 100 000 hab.,BEPC,,Non,Oui,Non,Oui,Non,Oui,Non,,29
2018,Homme,25-39 ans,Cadre,Agglomération parisienne,Diplômé du supérieur,,Oui,Oui,Non,Oui,Oui,Oui,Oui,,32
2018,Homme,70 ans et plus,Retraité,Agglomération parisienne,Diplômé du supérieur,,Oui,Oui,Non,Non,Non,Oui,Oui,,71
2018,Femme,70 ans et plus,Retraité,20 000 à 100 000 hab.,BEPC,,Non,Oui,Non,,,,,,80
2018,Femme,40-59 ans,Cadre,20 000 à 100 000 hab.,Diplômé du supérieur,,Oui,Oui,Non,Non,Non,Oui,Oui,,45
2018,Femme,60-69 ans,Profession Intermédiaire,Plus de 100 000 hab.,BEPC,,Non,Oui,Non,,,,,,62
2018,Femme,25-39 ans,Profession Intermédiaire,Plus de 100 000 hab.,Diplômé du supérieur,,Oui,Oui,Non,Non,Oui,Oui,Oui,,39
2018,Homme,60-69 ans,Retraité,Plus de 100 000 hab.,BEPC,,Non,Oui,Non,Non,Non,Oui,Oui,,67
2018,Femme,25-39 ans,Personne au foyer,Communes rurales,Diplômé du supérieur,,Oui,Oui,Non,Non,Oui,Oui,Oui,,38
2018,Homme,40-59 ans,Ouvrier,Communes rurales,Diplômé du supérieur,,Oui,Oui,Non,Non,Non,Non,Oui,,44
2018,Femme,40-59 ans,Ouvrier,2 000 à 20 000 hab.,Diplômé du supérieur,,Oui,Oui,Non,Oui,Oui,Oui,Oui,,46
2018,Homme,25-39 ans,Profession Intermédiaire,20 000 à 100 000 hab.,Diplômé du supérieur,,Oui,Oui,Non,Oui,Oui,Oui,Oui,,36
2018,Homme,25-39 ans,Profession Intermédiaire,Agglomération parisienne,BAC,,Oui,Oui,Non,Non,Oui,Oui,Oui,,35
2018,Femme,25-39 ans,Employé,Agglomération parisienne,BAC,,Oui,Oui,Non,Non,Oui,Oui,Oui,,38
2018,Homme,25-39 ans,Ouvrier,Agglomération parisienne,BEPC,,Non,Oui,Non,Oui,Oui,Non,Oui,,31
2018,Femme,25-39 ans,Employé,Agglomération parisienne,Diplômé du supérieur,,Oui,Oui,Non,Non,Oui,Oui,Oui,,31
2018,Homme,40-59 ans,Indépendant,Agglomération parisienne,BEPC,,Oui,Oui,Non,Oui,Oui,Oui,Oui,,45
2018,Homme,70 ans et plus,Retraité,Agglomération parisienne,BEPC,,Oui,Oui,Non,Non,Non,Oui,Oui,,73
2018,Homme,70 ans et plus,Retraité,2 000 à 20 000 hab.,BEPC,,Non,Oui,Non,,,,,,82
2018,Femme,60-69 ans,Retraité,2 000 à 20 000 hab.,Diplômé du supérieur,,Oui,Oui,Non,Non,Oui,Oui,Oui,,62
2018,Homme,18-24 ans,Profession Intermédiaire,Agglomération parisienne,BAC,,Oui,Oui,Non,Oui,Oui,Oui,Oui,,19
2018,Femme,70 ans et plus,Retraité,Agglomération parisienne,BEPC,,Oui,Oui,Non,Non,Non,Non,Non,,82
2018,Femme,60-69 ans,Retraité,Agglomération parisienne,Diplômé du supérieur,,Oui,Oui,Non,Non,Oui,Oui,Non,,69
2018,Femme,40-59 ans,Employé,Agglomération parisienne,BAC,,Oui,Oui,Non,Non,Oui,Oui,Oui,,47
2018,Homme,25-39 ans,Cadre,Agglomération parisienne,Diplômé du supérieur,,Oui,Oui,Non,Non,Oui,Oui,Oui,,33
2018,Femme,40-59 ans,Personne au foyer,Plus de 100 000 hab.,BEPC,,Non,Oui,Non,Non,Non,Non,Non,,57
2018,Homme,40-59 ans,Profession Intermédiaire,Plus de 100 000 hab.,Diplômé du supérieur,,Oui,Oui,Non,Oui,Oui,Oui,Oui,,59
2018,Femme,40-59 ans,Profession Intermédiaire,Agglomération parisienne,Diplômé du supérieur,,Oui,Oui,Non,Non,Non,Oui,Non,,40
2018,Homme,18-24 ans,Autre inactif,Agglomération parisienne,Diplômé du supérieur,,Oui,Oui,Non,Non,Oui,Oui,Oui,,23
2018,Femme,40-59 ans,Employé,2 000 à 20 000 hab.,BAC,,Oui,Oui,Non,Oui,Non,Oui,Oui,,44
2018,Femme,25-39 ans,Profession Intermédiaire,20 000 à 100 000 hab.,Diplômé du supérieur,,Oui,Oui,Non,Oui,Oui,Oui,Oui,,35
2018,Femme,25-39 ans,Employé,20 000 à 100 000 hab.,BAC,,Oui,Oui,Non,Oui,Oui,Oui,Oui,,34
2018,Femme,25-39 ans,Ouvrier,20 000 à 100 000 hab.,BEPC,,Non,Oui,Non,Oui,Oui,Oui,Oui,,30
2018,Femme,40-59 ans,Personne au foyer,20 000 à 100 000 hab.,BEPC,,Oui,Oui,Non,Oui,Oui,Oui,Non,,43
2018,Femme,60-69 ans,Retraité,2 000 à 20 000 hab.,BEPC,,Oui,Oui,Non,Non,Oui,Non,Non,,68
2018,Homme,18-24 ans,Autre inactif,Communes rurales,BAC,,Oui,Oui,Non,Non,Oui,Oui,Oui,,21
2018,Homme,60-69 ans,Retraité,Plus de 100 000 hab.,Diplômé du supérieur,,Oui,Oui,Non,Non,Non,Non,Oui,,68
